Message stats for scenario Info5
sim_time: 86000.0000
383.0 Info5
25.0 Info5
235.0 Info5
649.0 Info5
11.0 Info5
10.0 Info5
33.0 Info5
53.0 Info5
1.0 Info5
135.0 Info5
11.0 Info5
0.0 Info5
532.0 Info5
1146.0 Info5
0.0 Info5
6.0 Info5
161.0 Info5
1264.0 Info5
5.0 Info5
109.0 Info5
1.0 Info5
23.0 Info5
3.0 Info5
52.0 Info5
2.0 Info5
4.0 Info5
3389.0 Info5
5.0 Info5
3054.0 Info5
5124.0 Info5
3626.0 Info5
9359.0 Info5
9159.0 Info5
295.0 Info5
13871.0 Info5
21610.0 Info5
45679.0 Info5
35610.0 Info5
48814.0 Info5
41831.0 Info5
46566.0 Info5
45274.0 Info5
46374.0 Info5
48298.0 Info5
50208.0 Info5
43910.0 Info5
48851.0 Info5
42858.0 Info5
41358.0 Info5
41486.0 Info5
47216.0 Info5
45118.0 Info5
39938.0 Info5
42614.0 Info5
46317.0 Info5
46043.0 Info5
43243.0 Info5
46246.0 Info5
36572.0 Info5
36973.0 Info5
40775.0 Info5
40599.0 Info5
43699.0 Info5
51300.0 Info5
48171.0 Info5
48572.0 Info5
43983.0 Info5
45501.0 Info5
42502.0 Info5
39004.0 Info5
39803.0 Info5
37216.0 Info5
44910.0 Info5
44414.0 Info5
40213.0 Info5
38414.0 Info5
47815.0 Info5
46115.0 Info5
39241.0 Info5
48957.0 Info5
37068.0 Info5
38975.0 Info5
37275.0 Info5
40088.0 Info5
46252.0 Info5
47653.0 Info5
46916.0 Info5
38434.0 Info5
43246.0 Info5
36952.0 Info5
47235.0 Info5
42387.0 Info5
48287.0 Info5
39935.0 Info5
40404.0 Info5
39704.0 Info5
54151.0 Info5
43051.0 Info5
46351.0 Info5
41855.0 Info5
46256.0 Info5
39367.0 Info5
39132.0 Info5
45624.0 Info5
44811.0 Info5
43830.0 Info5
46249.0 Info5
45777.0 Info5
42683.0 Info5
40328.0 Info5
49028.0 Info5
53128.0 Info5
45270.0 Info5
49159.0 Info5
50726.0 Info5
54392.0 Info5
44305.0 Info5
53444.0 Info5
54775.0 Info5
45375.0 Info5
48975.0 Info5
47244.0 Info5
50330.0 Info5
51130.0 Info5
46937.0 Info5
49129.0 Info5
45816.0 Info5
50067.0 Info5
50616.0 Info5
47940.0 Info5
52940.0 Info5
44240.0 Info5
51624.0 Info5
48244.0 Info5
50944.0 Info5
49668.0 Info5
48668.0 Info5
54328.0 Info5
55567.0 Info5
58783.0 Info5
63031.0 Info5
60555.0 Info5
58834.0 Info5
59234.0 Info5
68234.0 Info5
66961.0 Info5
78861.0 Info5
76362.0 Info5
